key_bom,bom_title,bom_budget,bom_worldwide_revenue,revenue
b12534,the book of eli,80000000.0,157107755.0,0.9638469375
b12537,the book of life (2014),50000000.0,99783556.0,0.99567112
b12540,the boondock saints ii: all saints day,8000000.0,10629321.0,0.328665125
b12544,the boss,29000000.0,78844582.0,1.7187786896551724
b12549,the bounty hunter,40000000.0,136333522.0,2.40833805
b12550,the bourne identity,60000000.0,214034224.0,2.567237066666667
b12551,the bourne legacy,125000000.0,276144750.0,1.209158
b12552,the bourne supremacy,75000000.0,288500217.0,2.84666956
b12553,the bourne ultimatum,110000000.0,442824138.0,3.0256739818181817
b12554,the box,30000000.0,33333531.0,0.1111177
b12556,the boxtrolls,60000000.0,109285033.0,0.8214172166666667
b12557,the boy (2016),10000000.0,64188367.0,5.4188367
b12558,the boy next door,4000000.0,52425855.0,12.10646375
b12581,the break-up,52000000.0,204999686.0,2.9423016538461537
b12591,the bridge of san luis rey,24000000.0,1800141.0,-0.924994125
b12593,the bridges of madison county,24000000.0,182016617.0,6.584025708333333
b12600,the brothers,6000000.0,27958191.0,3.6596985
b12602,the brothers grimm,88000000.0,105316267.0,0.19677576136363636
b12605,the brothers solomon,10000000.0,1035056.0,-0.8964944
b12609,the bucket list,45000000.0,175372502.0,2.8971667111111112
b12622,the butterfly effect,13000000.0,96060858.0,6.38929676923077
b12624,the bye bye man,7400000.0,26667197.0,2.60367527027027
b12628,the cable guy,47000000.0,102825796.0,1.1877828936170214
b12630,the call,13000000.0,68572378.0,4.274798307692308
b12648,the cat in the hat,109000000.0,133960541.0,0.22899578899082568
b12654,the caveman's valentine,13500000.0,687194.0,-0.9490967407407407
b12657,the cell,33000000.0,104155843.0,2.1562376666666667
b12668,the change-up,52000000.0,75450437.0,0.45096994230769233
b12690,the chronicles of narnia: prince caspian,225000000.0,419665568.0,0.8651803022222222
b12691,"""the chronicles of narnia: the lion, the witch and the wardrobe""",180000000.0,745013115.0,3.13896175
b12692,the chronicles of narnia: the voyage of the dawn treader,155000000.0,415686217.0,1.6818465612903226
b12693,the chronicles of riddick,105000000.0,115772733.0,0.10259745714285715
b12695,the cider house rules,24000000.0,88545092.0,2.6893788333333335
b12702,the city of your final destination,8300000.000000001,1351866.0,-0.837124578313253
b12735,the company,15000000.0,6401690.0,-0.5732206666666667
b12736,the company men,15000000.0,4882577.0,-0.6744948666666667
b12748,the conjuring,20000000.0,318000141.0,14.90000705
b12749,the conjuring 2,40000000.0,320270008.0,7.0067502
b12754,the conspirator,25000000.0,15478800.0,-0.380848
b12755,the constant gardener,25000000.0,82466670.0,2.2986668
b12756,the contender,20000000.0,22361811.0,0.11809055
b12763,the core,60000000.0,73498611.0,0.22497685
b12766,the corruptor,25000000.0,24493601.0,-0.02025596
b12769,the counselor,25000000.0,71009334.0,1.84037336
b12770,the count of monte cristo,35000000.0,75395048.0,1.1541442285714285
b12772,the country bears,35000000.0,18012097.0,-0.48536865714285715
b12780,the crazies,20000000.0,54806823.0,1.74034115
b12783,the crew,38000000.0,13105853.0,-0.6551091315789473
b12785,the crocodile hunter: collision course,12000000.0,33082548.0,1.756879
b12786,the croods,135000000.0,587204668.0,3.3496642074074074
b12801,the curious case of benjamin button,150000000.0,333932083.0,1.2262138866666668
b12803,the curse of the jade scorpion,33000000.0,18914307.0,-0.4268391818181818
b12807,the duff,8500000.0,43528634.0,4.1210157647058825
b12808,the da vinci code,125000000.0,758239851.0,5.065918808
b12814,the darjeeling limited,16000000.0,35078918.0,1.192432375
b12821,the dark knight,185000000.0,1004558444.0,4.430045643243243
b12823,the dark knight rises,250000000.0,1084939099.0,3.339756396
b12825,the darkest hour,30000000.0,64626786.0,1.1542262
b12830,the day after tomorrow,125000000.0,544272402.0,3.354179216
b12836,the day the earth stood still (2008),80000000.0,233093859.0,1.9136732375
b12848,the debt,20000000.0,45636368.0,1.2818184
b12857,the deep end,3000000.0,10031529.0,2.343843
b12858,the deep end of the ocean,38000000.0,28121100.0,-0.25997105263157894
b12862,the departed,90000000.0,289847354.0,2.2205261555555555
b12869,the devil inside,1000000.0,101758490.0,100.75849
b12870,the devil wears prada,35000000.0,326551094.0,8.330031257142856
b12876,the devil's double,19100000.0,1361512.0,-0.9287166492146597
b12879,the devil's own,90000000.0,140807547.0,0.5645283
b12880,the devil's rejects,7000000.0,19390029.0,1.770004142857143
b12886,the dictator,65000000.0,179379533.0,1.759685123076923
b12887,the dilemma,70000000.0,69721966.0,-0.0039719142857142856
b12893,the disappointments room,15000000.0,2423468.0,-0.8384354666666667
b12899,the divergent series: insurgent,110000000.0,297276329.0,1.7025120818181818
b12913,the door in the floor,7500000.0,6715067.0,-0.10465773333333334
b12917,the double hour,4300000.0,2715751.0,-0.36843
b12921,the dreamers,15000000.0,15121165.0,0.008077666666666667
b12926,the drop,12600000.0,18658381.0,0.4808238888888889
b12934,the dukes of hazzard,50000000.0,111069515.0,1.2213903
b12938,the eagle,25000000.0,27122040.0,0.0848816
b12943,the eclipse,3000000.0,159852.0,-0.946716
b12946,the edge of seventeen,9000000.0,18803648.0,1.0892942222222222
b12961,the emperor's club,12500000.0,16318449.0,0.30547592
b12963,the emperor's new groove,100000000.0,169327687.0,0.69327687
b12964,the empire strikes back,18000000.0,538375067.0,28.909725944444446
b12980,the english patient,27000000.0,231976425.0,7.591719444444444
b12984,the equalizer,55000000.0,192330738.0,2.496922509090909
b12995,the exorcism of emily rose,19000000.0,144216468.0,6.590340421052631
b12997,the exorcist director's cut,11000000.0,305288200.0,26.753472727272726
b13000,the expendables,80000000.0,274470394.0,2.430879925
b13001,the expendables 2,100000000.0,314975955.0,2.14975955
b13005,the express,40000000.0,9808124.0,-0.7547969
b13029,the family (2013),30000000.0,78418811.0,1.6139603666666666
b13031,the family man,60000000.0,124745083.0,1.0790847166666666
b13032,the family stone,18000000.0,92283851.0,4.126880611111111
b13041,the fast and the furious,38000000.0,207283925.0,4.454840131578948
b13043,the fate of the furious,250000000.0,685452670.0,1.74181068
b13044,the fault in our stars,12000000.0,307166834.0,24.597236166666665
b13052,the fifth estate,28000000.0,8555008.0,-0.694464
b13054,the fighter,25000000.0,129190869.0,4.16763476
b13058,the fighting temptations,30000000.0,32750821.0,0.09169403333333333
b13064,the final destination,40000000.0,186167139.0,3.654178475
b13088,the five-year engagement,30000000.0,53909751.0,0.7969917
b13093,the flintstones,46000000.0,341631208.0,6.426765391304348
b13094,the flintstones in viva rock vegas,83000000.0,59468275.0,-0.2835147590361446
b13106,the fog (2005),18000000.0,46201432.0,1.5667462222222222
b13113,the forest,10000000.0,37608299.0,2.7608299
b13114,the forgotten,42000000.0,117592831.0,1.7998293095238096
b13116,the forsaken,15000000.0,8704851.0,-0.4196766
b13119,the fountain,35000000.0,15978422.0,-0.5434736571428571
b13121,the four feathers,35000000.0,29882645.0,-0.14621014285714284
b13146,the full monty,3500000.0,257938649.0,72.69675685714286
b13152,the future,1000000.0,568662.0,-0.431338
b13154,the gallows,100000.0,42964410.0,428.6441
b13155,the gambler,25000000.0,39280992.0,0.57123968
b13158,the game of their lives,20000000.0,388998.0,-0.9805501
b13171,the general's daughter,95000000.0,149705852.0,0.5758510736842105
b13177,the ghost writer,45000000.0,60222298.0,0.3382732888888889
b13185,the gift (2015),5000000.0,58978653.0,10.7957306
b13201,the girl on the train,9000000.0,305140.0,-0.9660955555555556
b13203,the girl on the train (2016),45000000.0,173185859.0,2.8485746444444446
b13206,the girl with the dragon tattoo,13000000.0,104395170.0,7.030397692307693
b13207,the girl with the dragon tattoo (2011),90000000.0,232617430.0,1.5846381111111112
b13210,the giver,25000000.0,66980456.0,1.67921824
b13212,the glass house,30000000.0,23619609.0,-0.2126797
b13219,the godfather,6000000.0,245066411.0,39.844401833333336
b13222,the godfather part iii,54000000.0,136766062.0,1.5327048518518518
b13231,the golden compass,180000000.0,372234864.0,1.0679714666666666
b13241,the good girl,8000000.0,16856124.0,1.1070155
b13252,the good thief,30000000.0,5756945.0,-0.8081018333333333
b13255,"""the good, the bad, the weird""",10000000.0,44261209.0,3.4261209
b13256,"""the goods: live hard, sell hard""",10000000.0,15294910.0,0.529491
b13258,the gospel,4000000.0,15778152.0,2.944538
b13260,the gospel of john,10000000.0,4069090.0,-0.593091
b13268,the grand budapest hotel,25000000.0,174801324.0,5.99205296
b13282,the great gatsby (2013),105000000.0,351040419.0,2.3432420857142855
b13290,the great new wonderful,500000.0,172055.0,-0.65589
b13292,the great raid,80000000.0,10769311.0,-0.8653836125
b13296,the great wall,150000000.0,331957105.0,1.2130473666666666
b13300,the greatest (2010),6000000.0,474129.0,-0.9209785
b13308,the green hornet,120000000.0,227817248.0,0.8984770666666667
b13309,the green inferno,5000000.0,7192291.0,0.4384582
b13310,the green mile,60000000.0,286801374.0,3.7800229
b13313,the grey,25000000.0,77278331.0,2.09113324
b13320,the grudge,10000000.0,187281115.0,17.7281115
b13321,the grudge 2,20000000.0,70711175.0,2.53555875
b13322,the guard,6000000.0,19560274.0,2.2600456666666666
b13327,the guilt trip,40000000.0,41863726.0,0.04659315
b13329,the gunman,40000000.0,24177137.0,-0.395571575
b13343,the hangover,35000000.0,467483912.0,12.3566832
b13344,the hangover part ii,80000000.0,586764305.0,6.3345538125
b13345,the hangover part iii,103000000.0,362000072.0,2.514563805825243
b13347,the happening,48000000.0,163403799.0,2.4042458125
b13360,the hateful eight,44000000.0,155760117.0,2.5400026590909093
b13361,the haunted mansion,90000000.0,182290266.0,1.0254474
b13363,the haunting,80000000.0,177311151.0,1.2163893875
b13375,the heat,43000000.0,229930771.0,4.347227232558139
b13377,the hebrew hammer,2000000.0,82157.0,-0.9589215
b13382,the help,25000000.0,216639112.0,7.66556448
b13392,the hills have eyes,15000000.0,69623713.0,3.6415808666666667
b13393,the hills have eyes 2,15000000.0,37466538.0,1.4977692
b13405,the hitchhiker's guide to the galaxy,50000000.0,104478416.0,1.08956832
b13408,the hoax,25000000.0,11772461.0,-0.52910156
b13413,the holiday,85000000.0,205135324.0,1.4133567529411766
b13425,the honeymooners,25000000.0,13183426.0,-0.47266296
b13433,the host (2013),40000000.0,63327201.0,0.583180025
b13439,the hours,25000000.0,108846072.0,3.35384288
b13441,the house bunny,25000000.0,70442940.0,1.8177176
b13462,the human stain,30000000.0,24863804.0,-0.17120653333333333
b13463,the hunchback of notre dame,100000000.0,325338851.0,2.25338851
b13464,the hundred-foot journey,22000000.0,88880821.0,3.040037318181818
b13466,the hunger games,78000000.0,694394724.0,7.902496461538462
b13467,the hunger games: catching fire,130000000.0,865011746.0,5.653936507692308
b13468,the hunger games: mockingjay - part 1,125000000.0,755356711.0,5.042853688
b13469,the hunger games: mockingjay - part 2,160000000.0,653428261.0,3.08392663125
b13471,the hunt for red october,30000000.0,200512643.0,5.683754766666667
b13472,the hunted,55000000.0,45496534.0,-0.1727902909090909
b13479,the huntsman: winter's war,115000000.0,164989338.0,0.4346898956521739
b13480,the hurricane,50000000.0,73956241.0,0.47912482
b13481,the hurt locker,15000000.0,49230772.0,2.2820514666666667
b13494,the illusionist,16500000.0,87892388.0,4.326811393939394
b13495,the illusionist (2010),17000000.0,5602431.0,-0.6704452352941176
b13497,the imaginarium of doctor parnassus,30000000.0,61808775.0,1.0602925
b13511,the incredible burt wonderstone,30000000.0,27437881.0,-0.08540396666666666
b13512,the incredible hulk,150000000.0,263427551.0,0.7561836733333334
b13514,the incredibles,92000000.0,633019734.0,5.880649282608696
b13522,the informant!,22000000.0,41771168.0,0.8986894545454546
b13535,the insider,90000000.0,60289912.0,-0.3301120888888889
b13538,the intern,35000000.0,194564672.0,4.558990628571428
b13539,the international,50000000.0,60161391.0,0.20322782
b13541,the internship,58000000.0,93492844.0,0.6119455862068965
b13542,the interpreter,80000000.0,162944923.0,1.0368115375
b13549,the invasion,80000000.0,40170558.0,-0.497868025
b13550,the invention of lying,18500000.0,32406507.0,0.7517030810810811
b13564,the island,126000000.0,162949164.0,0.29324733333333336
b13567,the island of dr. moreau,40000000.0,49627779.0,0.240694475
b13571,the italian job,60000000.0,176070171.0,1.93450285
b13572,the jackal,60000000.0,159330280.0,1.6555046666666666
b13584,the joneses,10000000.0,7022728.0,-0.2977272
b13592,the judge,50000000.0,84419388.0,0.68838776
b13595,the jungle book (2016),175000000.0,966550600.0,4.523146285714286
b13598,the jungle book 2,20000000.0,135703599.0,5.78517995
b13600,the karate kid,40000000.0,359126022.0,7.97815055
b13609,the kids are all right,4000000.0,34705850.0,7.6764625
b13612,the killer inside me,13000000.0,3977192.0,-0.6940621538461539
b13628,the king's speech,15000000.0,414211549.0,26.614103266666667
b13630,the kingdom,70000000.0,86658558.0,0.2379794
b13640,the lego batman movie,80000000.0,305239726.0,2.815496575
b13641,the lego movie,60000000.0,469160692.0,6.8193448666666665
b13643,the ladies man,24000000.0,13743212.0,-0.42736616666666666
b13651,the ladykillers,35000000.0,76747441.0,1.1927840285714286
b13653,the lake house,40000000.0,114830111.0,1.870752775
b13659,the last airbender,150000000.0,319713881.0,1.1314258733333333
b13665,the last castle,72000000.0,27642707.0,-0.6160735138888889
b13677,the last exorcism,1800000.0,67738090.0,36.63227222222222
b13678,the last exorcism part ii,5000000.0,15179302.0,2.0358604
b13683,the last godfather,13400000.0,16750830.0,0.2500619402985075
b13688,the last king of scotland,6000000.0,48363516.0,7.060586
b13690,the last kiss (2006),20000000.0,15852401.0,-0.20737995
b13696,the last mistress,6000000.0,1831577.0,-0.6947371666666666
b13705,the last samurai,140000000.0,456758981.0,2.26256415
b13711,the last song,20000000.0,89041656.0,3.4520828
b13712,the last stand,45000000.0,48330757.0,0.07401682222222222
b13714,the last station,18000000.0,13550772.0,-0.24717933333333333
b13726,the last witch hunter,90000000.0,146936910.0,0.6326323333333334
b13739,the lazarus effect,3300000.0,38358787.0,10.62387484848485
b13741,the league of extraordinary gentlemen,78000000.0,179265204.0,1.298271846153846
b13746,the legend of bagger vance,80000000.0,39459427.0,-0.5067571625
b13750,the legend of hercules,70000000.0,61279452.0,-0.12457925714285714
b13755,the legend of tarzan,180000000.0,356743061.0,0.9819058944444444
b13756,the legend of zorro,75000000.0,142400065.0,0.8986675333333334
b13766,the life aquatic with steve zissou,50000000.0,34808403.0,-0.30383194
b13767,the life before her eyes,13000000.0,7248490.0,-0.44242384615384617
b13770,the life of david gale,38000000.0,38955598.0,0.025147315789473684
b13773,the light between oceans,20000000.0,25365646.0,0.2682823
b13775,the limey,10000000.0,3204663.0,-0.6795337
b13777,the lincoln lawyer,40000000.0,75009200.0,0.87523
b13780,the lion king,45000000.0,968483777.0,20.52186171111111
b13800,the little vampire,35000000.0,27965865.0,-0.20097528571428572
b13801,the lives of others,2000000.0,77356942.0,37.678471
b13806,the lizzie mcguire movie,17000000.0,55534455.0,2.2667326470588236
b13812,the lone ranger,215000000.0,260502115.0,0.2116377441860465
b13821,the long kiss goodnight,65000000.0,89456761.0,0.3762578615384615
b13828,the longest ride,34000000.0,62944815.0,0.8513180882352941
b13829,the longest yard,82000000.0,190320568.0,1.3209825365853658
b13836,the lookout,16000000.0,5371181.0,-0.6643011875
b13839,the lord of the rings: the fellowship of the ring,93000000.0,871530324.0,8.371293806451613
b13841,the lord of the rings: the return of the king,94000000.0,1119929521.0,10.914143840425531
b13843,the lord of the rings: the two towers,94000000.0,926047111.0,8.851565010638298
b13848,the losers,25000000.0,29379723.0,0.17518892
b13852,the lost city,9600000.0,4386236.0,-0.5431004166666666
b13857,the lost world: jurassic park,73000000.0,618638999.0,7.474506835616438
b13860,the love guru,62000000.0,40863344.0,-0.3409138064516129
b13864,the lovely bones,65000000.0,93621340.0,0.4403283076923077
b13887,the magnificent seven (2016),90000000.0,162360636.0,0.8040070666666667
b13890,the majestic,72000000.0,37317558.0,-0.4817005833333333
b13897,the man from u.n.c.l.e.,75000000.0,109845109.0,0.46460145333333336
b13924,the man with the iron fists,15000000.0,19721245.0,0.31474966666666665
b13925,the manchurian candidate,80000000.0,96105964.0,0.20132455
b13939,the martian,108000000.0,630161890.0,4.834832314814815
b13940,the mask,23000000.0,351583407.0,14.286235086956522
b13941,the mask of zorro,95000000.0,250288523.0,1.6346160315789473
b13944,the master of disguise,16000000.0,43411001.0,1.7131875625
b13945,the matador,12500000.0,17306281.0,0.38450248
b13948,the matrix,63000000.0,463517383.0,6.357418777777778
b13949,the matrix reloaded,150000000.0,742128461.0,3.9475230733333335
b13951,the matrix revolutions,150000000.0,427343298.0,1.84895532
b13952,the maze runner,34000000.0,348319861.0,9.244701794117647
b13955,the mechanic,40000000.0,76129642.0,0.90324105
b13959,the men who stare at goats,25000000.0,68968688.0,1.75874752
b13964,the messenger,6500000.0,1521261.0,-0.7659598461538462
b13966,the messenger: the story of joan of arc,85000000.0,66976317.0,-0.2120433294117647
b13967,the messengers,16000000.0,55010659.0,2.4381661875
b13970,the mexican,57000000.0,147845033.0,1.5937725087719299
b13996,the mist,18000000.0,57293715.0,2.1829841666666665
b14010,the monuments men,70000000.0,154984035.0,1.2140576428571428
b14014,the mortal instruments: city of bones,60000000.0,95396573.0,0.5899428833333333
b14021,the mother,2500000.0,3039587.0,0.2158348
b14022,the mothman prophecies,32000000.0,55157539.0,0.72367309375
b14026,the mummy,80000000.0,415933406.0,4.199167575
b14028,the mummy returns,98000000.0,433013274.0,3.4185027959183674
b14029,the mummy: tomb of the dragon emperor,145000000.0,401128639.0,1.7664044068965516
b14032,the muppets,45000000.0,165184237.0,2.6707608222222223
b14034,the muse,15000000.0,11614954.0,-0.22566973333333334
b14040,the musketeer,40000000.0,34585771.0,-0.135355725
b14055,the namesake,9500000.0,20138836.0,1.1198774736842105
b14058,the nativity story,35000000.0,46432264.0,0.32663611428571426
b14073,the new guy,13000000.0,31167388.0,1.3974913846153847
b14077,the new world,30000000.0,30536013.0,0.0178671
b14080,the next best thing,25000000.0,24362772.0,-0.02548912
b14084,the next three days,30000000.0,67448651.0,1.2482883666666666
b14086,the night before,25000000.0,52395996.0,1.09583984
b14100,the ninth gate,38000000.0,58401898.0,0.5368920526315789
b14102,the notebook,29000000.0,115603229.0,2.98631824137931
b14107,the number 23,30000000.0,77566815.0,1.5855605
b14108,the nut job,42000000.0,120885527.0,1.8782268333333334
b14112,the nutcracker in 3d,90000000.0,16178959.0,-0.8202337888888889
b14114,the nutty professor (1996),54000000.0,273961019.0,4.0733522037037035
b14115,the nutty professor ii: the klumps,84000000.0,166339890.0,0.9802367857142857
b14116,the oh in ohio,5000000.0,648183.0,-0.8703634
b14134,the omen (2006),25000000.0,119496523.0,3.77986092
b14157,the other boleyn girl,35000000.0,77713866.0,1.2203961714285714
b14164,the other guys,100000000.0,170432927.0,0.70432927
b14179,the other woman (2014),40000000.0,196710396.0,3.9177599
b14181,the others,17000000.0,209947037.0,11.349825705882353
b14196,the pacifier,56000000.0,198636868.0,2.5470869285714284
b14221,the passion of the christ,30000000.0,611899420.0,19.396647333333334
b14226,the patriot,110000000.0,215294342.0,0.9572212909090909
b14227,the peacemaker,50000000.0,110463140.0,1.2092628
b14228,the peanuts movie,99000000.0,246233113.0,1.4872031616161616
b14233,the people under the stairs,6000000.0,31347154.0,4.224525666666667
b14241,the perfect guy,12000000.0,60273173.0,4.022764416666667
b14244,the perfect man,10000000.0,19770475.0,0.9770475
b14247,the perfect storm,140000000.0,328718434.0,1.3479888142857144
b14255,the phantom of the opera,70000000.0,154648887.0,1.2092698142857143
b14261,the pianist,35000000.0,120072577.0,2.4306450571428573
b14269,the pink panther (2006),80000000.0,158851357.0,0.9856419625
b14270,the pink panther 2,70000000.0,75946615.0,0.08495164285714285
b14278,the pirates! band of misfits,55000000.0,123054041.0,1.2373462
b14280,the place beyond the pines,15000000.0,35485608.0,1.3657072
b14288,the pledge,35000000.0,29419291.0,-0.15944882857142856
b14290,the polar express,165000000.0,309758904.0,0.8773266909090909
b14308,the possession,14000000.0,85446075.0,5.103291071428571
b14315,the powerpuff girls movie,11000000.0,16426471.0,0.4933155454545455
b14321,the prestige,40000000.0,109676311.0,1.741907775
b14328,the prince and me,22000000.0,37666766.0,0.7121257272727273
b14330,the prince of egypt,70000000.0,218613188.0,2.1230455428571426
b14337,the princess diaries,26000000.0,165335153.0,5.359044346153846
b14338,the princess diaries 2: royal engagement,40000000.0,134734481.0,2.368362025
b14339,the princess and the frog,105000000.0,267045765.0,1.543293
b14356,"""the prize winner of defiance, ohio""",12000000.0,689028.0,-0.942581
b14358,the producers,45000000.0,38058335.0,-0.15425922222222221
b14368,the proposal,40000000.0,317375031.0,6.934375775
b14379,the punisher,33000000.0,54700105.0,0.6575789393939394
b14382,the purge,3000000.0,89328627.0,28.776209
b14383,the purge: anarchy,9000000.0,111928365.0,11.436485
b14384,the purge: election year,10000000.0,118587880.0,10.858788
b14388,the pursuit of happyness,55000000.0,307077295.0,4.583223545454546
b14398,the quiet american,30000000.0,27674124.0,-0.0775292
b14417,the raven,26000000.0,29657751.0,0.14068273076923077
b14419,the reader,32000000.0,108901967.0,2.40318646875
b14421,the real cancun,7500000.0,5345083.0,-0.28732226666666666
b14446,the replacements,50000000.0,50054511.0,0.00109022
b14463,the revenant,135000000.0,532950503.0,2.9477815037037036
b14472,the ring,48000000.0,249348933.0,4.1947694375
b14478,the rite,37000000.0,96047633.0,1.595881972972973
b14483,the road,25000000.0,27635305.0,0.1054122
b14488,the road to el dorado,95000000.0,76432727.0,-0.19544497894736843
b14494,the rock,75000000.0,335062621.0,3.4675016133333334
b14495,the rocker,15000000.0,8767338.0,-0.4155108
b14505,the rookie,22000000.0,80693537.0,2.6678880454545455
b14507,the roommate,16000000.0,40492759.0,1.5307974375
b14511,the rover,12000000.0,3212516.0,-0.7322903333333334
b14512,the royal tenenbaums,21000000.0,71441250.0,2.4019642857142856
b14513,the rugrats movie,24000000.0,140894675.0,4.870611458333333
b14516,the rules of attraction,4000000.0,11819244.0,1.954811
b14518,the rum diary,45000000.0,23947544.0,-0.4678323555555556
b14519,the runaways,10000000.0,4681651.0,-0.5318349
b14520,the rundown,85000000.0,80916492.0,-0.04804127058823529
b14540,the santa clause,22000000.0,189833357.0,7.628788954545454
b14541,the santa clause 2,65000000.0,172855065.0,1.6593086923076923
b14552,the score,68000000.0,113579918.0,0.6702929117647058
b14553,the scorpion king,60000000.0,165333180.0,1.755553
b14571,the second best exotic marigold hotel,10000000.0,85978266.0,7.5978266
b14579,the secret life of bees,11000000.0,39947322.0,2.6315747272727275
b14580,the secret life of pets,75000000.0,875457937.0,10.672772493333333
b14582,the secret life of walter mitty,90000000.0,188133322.0,1.0903702444444445
b14588,the secret in their eyes (2015),19500000.0,34854990.0,0.7874353846153846
b14589,the secret of kells,8000000.0,739454.0,-0.90756825
b14616,the shallows,17000000.0,119100758.0,6.005926941176471
b14624,the shipping news,38000000.0,24690441.0,-0.3502515526315789
b14632,the siege,70000000.0,116672912.0,0.6667558857142857
b14637,the silence of the lambs,19000000.0,272742922.0,13.354890631578947
b14639,the simpsons movie,75000000.0,527071022.0,6.027613626666667
b14644,the sisterhood of the traveling pants,25000000.0,42013878.0,0.68055512
b14645,the sisterhood of the traveling pants 2,27000000.0,44352417.0,0.6426821111111111
b14647,the sitter,25000000.0,34942188.0,0.39768752
b14650,the sixth sense,40000000.0,672806292.0,15.8201573
b14651,the skeleton key,43000000.0,91974818.0,1.1389492558139536
b14655,the skulls,35000000.0,50802120.0,0.45148914285714287
b14663,the smurfs,110000000.0,563749323.0,4.124993845454545
b14664,the smurfs 2,105000000.0,347545360.0,2.3099558095238097
b14672,the social network,40000000.0,224920315.0,4.623007875
b14684,the sorcerer's apprentice,150000000.0,215283742.0,0.43522494666666667
b14687,the space between us,30000000.0,14793385.0,-0.5068871666666667
b14689,the specialist,45000000.0,170362582.0,2.7858351555555556
b14692,the spiderwick chronicles,90000000.0,162839667.0,0.8093296333333333
b14698,the spongebob movie: sponge out of water,74000000.0,325186032.0,3.3944058378378377
b14699,the spongebob squarepants movie,30000000.0,140161792.0,3.672059733333333
b14700,the spy next door,28000000.0,45236543.0,0.6155908214285715
b14705,the squid and the whale,1500000.0,11098131.0,6.398754
b14712,the statement,27000000.0,765637.0,-0.971643074074074
b14715,the stepfather (2009),20000000.0,31198531.0,0.55992655
b14716,the stepford wives,90000000.0,102001626.0,0.1333514
b14725,the story of us,50000000.0,58900031.0,0.17800062
b14734,the strangers,9000000.0,82391145.0,8.154571666666667
b14747,the sum of all fears,68000000.0,193921372.0,1.8517848823529413
b14769,the sweetest thing,43000000.0,68696770.0,0.5975993023255814
b14772,the switch,19000000.0,49830607.0,1.6226635263157896
b14777,the tailor of panama,21000000.0,28008462.0,0.3337362857142857
b14781,the taking of pelham 1 2 3,100000000.0,150166126.0,0.50166126
b14783,the tale of despereaux,60000000.0,86947965.0,0.44913275
b14786,the talented mr. ripley,40000000.0,128798265.0,2.219956625
b14800,the tempest,20000000.0,346594.0,-0.9826703
b14809,the terminal,60000000.0,219417255.0,2.65695425
b14810,the terminator,6400000.0,78371200.0,11.2455
b14815,the texas chainsaw massacre,9500000.0,107071655.0,10.270700526315789
b14817,the texas chainsaw massacre: the beginning,16000000.0,51764406.0,2.235275375
b14819,the theory of everything,15000000.0,123726688.0,7.248445866666667
b14826,the thin red line,52000000.0,98126565.0,0.8870493269230769
b14828,the thing (2011),38000000.0,27428670.0,-0.2781928947368421
b14837,the thirteenth floor,16000000.0,18564088.0,0.1602555
b14838,the thomas crown affair,48000000.0,124305181.0,1.5896912708333333
b14840,the three burials of melquiades estrada,15000000.0,9045364.0,-0.39697573333333336
b14845,the three musketeers (2011),75000000.0,132274484.0,0.7636597866666667
b14846,the three stooges,30000000.0,54819301.0,0.8273100333333333
b14850,the tigger movie,30000000.0,96159800.0,2.2053266666666667
b14854,the time machine,80000000.0,123729176.0,0.5466147
b14856,the time traveler's wife,39000000.0,101344412.0,1.5985746666666667
b14858,the to-do list,1500000.0,3566225.0,1.3774833333333334
b14862,the tourist,100000000.0,278346189.0,1.78346189
b14865,the town,37000000.0,154026136.0,3.1628685405405403
b14875,the transporter,21000000.0,43928932.0,1.0918539047619047
b14881,the tree of life,32000000.0,54303319.0,0.69697871875
b14914,the tuxedo,60000000.0,104391623.0,0.7398603833333334
b14915,the twilight saga: breaking dawn part 1,110000000.0,712205856.0,5.474598690909091
b14916,the twilight saga: breaking dawn part 2,120000000.0,829746820.0,5.914556833333333
b14917,the twilight saga: eclipse,68000000.0,698491347.0,9.271931573529411
b14918,the twilight saga: new moon,50000000.0,709711008.0,13.19422016
b14925,the ugly truth,38000000.0,205298907.0,4.402602815789474
b14932,the unborn (2009),16000000.0,76514050.0,3.782128125
b14952,the upside of anger,12000000.0,28237190.0,1.3530991666666667
b14967,the village,60000000.0,256697520.0,3.278292
b14972,the virgin suicides,9000000.0,10409377.0,0.15659744444444446
b14974,the visit,5000000.0,98450062.0,18.6900124
b14976,the vow,30000000.0,196114570.0,5.537152333333333
b14982,the walk,35000000.0,61181942.0,0.7480554857142857
b15001,the warrior's way,42000000.0,11087569.0,-0.7360102619047619
b15003,the wash,7000000.0,10229331.0,0.461333
b15005,the watch,68000000.0,68267862.0,0.003939147058823529
b15006,the watcher,30000000.0,47267829.0,0.5755943
b15008,the water diviner,22500000.0,38176317.0,0.6967252
b15010,the waterboy,23000000.0,185991646.0,7.086593304347826
b15015,the way back,30000000.0,20348249.0,-0.32172503333333335
b15022,the way of the gun,8500000.0,13069740.0,0.5376164705882353
b15026,the weather man,22000000.0,19039770.0,-0.1345559090909091
b15030,the wedding date,15000000.0,47175038.0,2.1450025333333333
b15032,the wedding planner,35000000.0,94728529.0,1.7065294
b15033,the wedding ringer,23000000.0,79799880.0,2.46956
b15034,the wedding singer,18000000.0,123306987.0,5.850388166666667
b15050,the white ribbon,18000000.0,19319444.0,0.07330244444444445
